name,size,isdir,id
Rose-Hulman Stuff/Analysis and Design of Engineering Systems/case5.mat,5973,FALSE,5033615038A84829!3946
Rose-Hulman Stuff/Analysis and Design of Engineering Systems/Case5Plot.fig,8222,FALSE,5033615038A84829!3947
Rose-Hulman Stuff/Analysis and Design of Engineering Systems/case6.mat,6654,FALSE,5033615038A84829!3948
Rose-Hulman Stuff/Analysis and Design of Engineering Systems/Case6Plot.fig,9212,FALSE,5033615038A84829!3949
Rose-Hulman Stuff/Analysis and Design of Engineering Systems/case7.mat,6822,FALSE,5033615038A84829!3950
Rose-Hulman Stuff/Analysis and Design of Engineering Systems/Case7Plot.fig,9348,FALSE,5033615038A84829!3951
Rose-Hulman Stuff/Analysis and Design of Engineering Systems/Cd2func.m,408,FALSE,5033615038A84829!3952
Rose-Hulman Stuff/Analysis and Design of Engineering Systems/dpend.m,205,FALSE,5033615038A84829!3953
Rose-Hulman Stuff/Analysis and Design of Engineering Systems/ExternallyAssignedParameters.m,139,FALSE,5033615038A84829!3954
Rose-Hulman Stuff/Analysis and Design of Engineering Systems/first_order.mdl,21778,FALSE,5033615038A84829!3955
Rose-Hulman Stuff/Analysis and Design of Engineering Systems/Lab 3 Table.xlsx,13088,FALSE,5033615038A84829!3957
Rose-Hulman Stuff/Analysis and Design of Engineering Systems/Lab 6.pptm,127697,FALSE,5033615038A84829!3962
Rose-Hulman Stuff/Analysis and Design of Engineering Systems/Lab 6-Jason-PC.pptm,127697,FALSE,5033615038A84829!4029
Rose-Hulman Stuff/Analysis and Design of Engineering Systems/Lab2.mdl,25033,FALSE,5033615038A84829!3959
Rose-Hulman Stuff/Analysis and Design of Engineering Systems/lab02_08.mdl,28696,FALSE,5033615038A84829!3956
Rose-Hulman Stuff/Analysis and Design of Engineering Systems/Lab2_Driver.asv,1073,FALSE,5033615038A84829!3960
Rose-Hulman Stuff/Analysis and Design of Engineering Systems/Lab2_Driver.m,1110,FALSE,5033615038A84829!3961
Rose-Hulman Stuff/Analysis and Design of Engineering Systems/Lab2_Driver2.m,1976,FALSE,5033615038A84829!3963
Rose-Hulman Stuff/Analysis and Design of Engineering Systems/lab02_plot.m,314,FALSE,5033615038A84829!3958
Rose-Hulman Stuff/Analysis and Design of Engineering Systems/lab3graphplots.m,135,FALSE,5033615038A84829!3964
Rose-Hulman Stuff/Analysis and Design of Engineering Systems/Lab3overdetermined.asv,444,FALSE,5033615038A84829!3965
Rose-Hulman Stuff/Analysis and Design of Engineering Systems/Lab3overdetermined.m,447,FALSE,5033615038A84829!3966
Rose-Hulman Stuff/Analysis and Design of Engineering Systems/Lab3stepgraph.asv,651,FALSE,5033615038A84829!3967
Rose-Hulman Stuff/Analysis and Design of Engineering Systems/Lab3stepgraph.m,648,FALSE,5033615038A84829!3968
Rose-Hulman Stuff/Analysis and Design of Engineering Systems/Lab6calibration.xlsx,19301,FALSE,5033615038A84829!3969
Rose-Hulman Stuff/Analysis and Design of Engineering Systems/Lab6LowerTankModel.asv,865,FALSE,5033615038A84829!4025
Rose-Hulman Stuff/Analysis and Design of Engineering Systems/Lab6LowerTankModel.m,925,FALSE,5033615038A84829!4024
Rose-Hulman Stuff/Analysis and Design of Engineering Systems/Lab6prelab.mdl,34149,FALSE,5033615038A84829!4023
Rose-Hulman Stuff/Analysis and Design of Engineering Systems/Lab6tankplot.asv,346,FALSE,5033615038A84829!4022
Rose-Hulman Stuff/Analysis and Design of Engineering Systems/Lab6tankplot.m,388,FALSE,5033615038A84829!4021
Rose-Hulman Stuff/Analysis and Design of Engineering Systems/Lab6TopLevel.asv,419,FALSE,5033615038A84829!4020
Rose-Hulman Stuff/Analysis and Design of Engineering Systems/Lab6TopLevel.m,492,FALSE,5033615038A84829!4019
Rose-Hulman Stuff/Analysis and Design of Engineering Systems/Lab7data.csv,46459,FALSE,5033615038A84829!4018
Rose-Hulman Stuff/Analysis and Design of Engineering Systems/Lab7DataFinal.csv,44489,FALSE,5033615038A84829!4017
Rose-Hulman Stuff/Analysis and Design of Engineering Systems/Lab7DataFinalFixed.csv,44059,FALSE,5033615038A84829!4016
Rose-Hulman Stuff/Analysis and Design of Engineering Systems/lab9_plots.m,1611,FALSE,5033615038A84829!4014
Rose-Hulman Stuff/Analysis and Design of Engineering Systems/lab9ff.m,691,FALSE,5033615038A84829!4015
Rose-Hulman Stuff/Analysis and Design of Engineering Systems/Lesson 19  prelab 7.txt,645,FALSE,5033615038A84829!4013
Rose-Hulman Stuff/Analysis and Design of Engineering Systems/P7_2Driver.m,1107,FALSE,5033615038A84829!4006
Rose-Hulman Stuff/Analysis and Design of Engineering Systems/P72Driver.m,1729,FALSE,5033615038A84829!4012
Rose-Hulman Stuff/Analysis and Design of Engineering Systems/P72E.fig,53740,FALSE,5033615038A84829!4011
Rose-Hulman Stuff/Analysis and Design of Engineering Systems/P72E.jpg,161953,FALSE,5033615038A84829!4010
Rose-Hulman Stuff/Analysis and Design of Engineering Systems/P72F.fig,38645,FALSE,5033615038A84829!4009
Rose-Hulman Stuff/Analysis and Design of Engineering Systems/P72F.jpg,147145,FALSE,5033615038A84829!4008
Rose-Hulman Stuff/Analysis and Design of Engineering Systems/P72FDriver.m,1485,FALSE,5033615038A84829!4007
Rose-Hulman Stuff/Analysis and Design of Engineering Systems/Part 2 Lab2.fig,23252,FALSE,5033615038A84829!4005
Rose-Hulman Stuff/Analysis and Design of Engineering Systems/PreLab6.jpg,63620,FALSE,5033615038A84829!4004
Rose-Hulman Stuff/Analysis and Design of Engineering Systems/Prelab6Driver.m,342,FALSE,5033615038A84829!4003
Rose-Hulman Stuff/Analysis and Design of Engineering Systems/Prelab7.asv,4150,FALSE,5033615038A84829!4002
Rose-Hulman Stuff/Analysis and Design of Engineering Systems/Prelab7.m,4192,FALSE,5033615038A84829!4001
Rose-Hulman Stuff/Analysis and Design of Engineering Systems/Prelab9TopLevel.asv,886,FALSE,5033615038A84829!4000
Rose-Hulman Stuff/Analysis and Design of Engineering Systems/problem7_2.mdl,25087,FALSE,5033615038A84829!3997
Rose-Hulman Stuff/Analysis and Design of Engineering Systems/problem72.mdl,25085,FALSE,5033615038A84829!3999
Rose-Hulman Stuff/Analysis and Design of Engineering Systems/problem72F.mdl,25089,FALSE,5033615038A84829!3998
Rose-Hulman Stuff/Analysis and Design of Engineering Systems/runner.m,397,FALSE,5033615038A84829!3996
Rose-Hulman Stuff/Analysis and Design of Engineering Systems/sigmoid.m,102,FALSE,5033615038A84829!3995
Rose-Hulman Stuff/Analysis and Design of Engineering Systems/simmodel.mdl,20349,FALSE,5033615038A84829!3994
Rose-Hulman Stuff/Analysis and Design of Engineering Systems/simmodel2.mdl,20666,FALSE,5033615038A84829!3993
Rose-Hulman Stuff/Analysis and Design of Engineering Systems/singletank.mdl,26485,FALSE,5033615038A84829!3992
Rose-Hulman Stuff/Analysis and Design of Engineering Systems/soln.mw,32177,FALSE,5033615038A84829!3991
Rose-Hulman Stuff/Analysis and Design of Engineering Systems/Step Response Case 1.fig,20441,FALSE,5033615038A84829!3990
Rose-Hulman Stuff/Analysis and Design of Engineering Systems/Step Response Case 2.jpg,84402,FALSE,5033615038A84829!3989
Rose-Hulman Stuff/Analysis and Design of Engineering Systems/Step Response Case 3.jpg,84081,FALSE,5033615038A84829!3988
Rose-Hulman Stuff/Analysis and Design of Engineering Systems/Step Response Case 4.jpg,81243,FALSE,5033615038A84829!3987
Rose-Hulman Stuff/Analysis and Design of Engineering Systems/Step Response Case 5.jpg,76652,FALSE,5033615038A84829!3986
Rose-Hulman Stuff/Analysis and Design of Engineering Systems/tankcost.asv,157,FALSE,5033615038A84829!3985
Rose-Hulman Stuff/Analysis and Design of Engineering Systems/tankcost.m,443,FALSE,5033615038A84829!3984
Rose-Hulman Stuff/Analysis and Design of Engineering Systems/trans_low.csv,2381,FALSE,5033615038A84829!3983
Rose-Hulman Stuff/Analysis and Design of Engineering Systems/trans_low_clean.csv,2191,FALSE,5033615038A84829!3982
Rose-Hulman Stuff/Analysis and Design of Engineering Systems/trans_up.csv,732610,FALSE,5033615038A84829!3981
Rose-Hulman Stuff/Analysis and Design of Engineering Systems/trans_up_clean.csv,1301,FALSE,5033615038A84829!3980
Rose-Hulman Stuff/Analysis and Design of Engineering Systems/tutorial_driver1.m,665,FALSE,5033615038A84829!3979
Rose-Hulman Stuff/Analysis and Design of Engineering Systems/twotank.csv,732412,FALSE,5033615038A84829!3978
Rose-Hulman Stuff/Analysis and Design of Engineering Systems/twotank_clean.csv,3258,FALSE,5033615038A84829!3977
Rose-Hulman Stuff/Analysis and Design of Engineering Systems/Variable Damping.jpg,78856,FALSE,5033615038A84829!3976
Rose-Hulman Stuff/Analysis and Design of Engineering Systems/Variable Mass.jpg,101636,FALSE,5033615038A84829!3975
Rose-Hulman Stuff/Analysis and Design of Engineering Systems/Variable Spring.jpg,91966,FALSE,5033615038A84829!3974
Rose-Hulman Stuff/Analysis and Design of Engineering Systems/variabledampingsamegraph.m,272,FALSE,5033615038A84829!3973
Rose-Hulman Stuff/Analysis and Design of Engineering Systems/variablemasssamegraph.m,374,FALSE,5033615038A84829!3972
Rose-Hulman Stuff/Analysis and Design of Engineering Systems/variablespringconstantsamegraph.asv,297,FALSE,5033615038A84829!3971
Rose-Hulman Stuff/Analysis and Design of Engineering Systems/variablespringconstantsamegraph.m,307,FALSE,5033615038A84829!3970
Rose-Hulman Stuff/Analysis of Physiological Systems I/BE310 Case Study I Resource Notes.docx,20570,FALSE,5033615038A84829!4065
Rose-Hulman Stuff/Analysis of Physiological Systems I/BE310 Case Study I Write up.docx,18719,FALSE,5033615038A84829!4064
Rose-Hulman Stuff/Analysis of Physiological Systems I/BE310 Case Study III.docx,15054,FALSE,5033615038A84829!4063
Rose-Hulman Stuff/Analysis of Physiological Systems I/BE310 Chapter 6 Book Notes.docx,16906,FALSE,5033615038A84829!4057
Rose-Hulman Stuff/Analysis of Physiological Systems I/BE310 Chapter 8 Learning Objective.docx,14981,FALSE,5033615038A84829!4055
Rose-Hulman Stuff/Analysis of Physiological Systems I/BE310 Chapter 18 Learning Objectives.docx,19164,FALSE,5033615038A84829!4062
Rose-Hulman Stuff/Analysis of Physiological Systems I/BE310 Chapter 19 Learning Objectives.docx,15111,FALSE,5033615038A84829!4061
Rose-Hulman Stuff/Analysis of Physiological Systems I/Cystic Fibrosis Case Study 1.docx,21535,FALSE,5033615038A84829!4051
Rose-Hulman Stuff/Analysis of Physiological Systems I/Epilepsy Case Study.docx,17495,FALSE,5033615038A84829!4049
Rose-Hulman Stuff/Analysis of Physiological Systems I/LAB1_DATA.MTW,7168,FALSE,5033615038A84829!4026
Rose-Hulman Stuff/Analysis of Physiological Systems I/Model Axon Data.xlsx,11138,FALSE,5033615038A84829!4046
Rose-Hulman Stuff/Analysis of Physiological Systems I/Physio Exam I Review.docx,16495,FALSE,5033615038A84829!4043
Rose-Hulman Stuff/Analysis of Physiological Systems I/Physio I Lab 2.docx,20378,FALSE,5033615038A84829!4040
Rose-Hulman Stuff/Analysis of Physiological Systems I/Physio I Lab 2.xlsx,15517,FALSE,5033615038A84829!4037
Rose-Hulman Stuff/Analysis of Physiological Systems I/Physio I Lab 4.docx,409555,FALSE,5033615038A84829!4039
Rose-Hulman Stuff/Analysis of Physiological Systems I/Physio I Lab 4.xlsx,16950,FALSE,5033615038A84829!4033
Rose-Hulman Stuff/Analysis of Physiological Systems I/Physio I Lab 5.docx,186236,FALSE,5033615038A84829!4034
Rose-Hulman Stuff/Analysis of Physiological Systems II/Lab 2 Physio  2.docx,13153,FALSE,5033615038A84829!4069
Rose-Hulman Stuff/Analysis of Physiological Systems II/PHysio 2 HW Set 1 Problem 3 Part A.mw,70938,FALSE,5033615038A84829!4030
Rose-Hulman Stuff/Analysis of Physiological Systems II/Physio 2 HW Set 1.mw,58591,FALSE,5033615038A84829!4028
Rose-Hulman Stuff/Analysis of Physiological Systems II/Physio 2 HW Set 2 Problem 1.mw,39229,FALSE,5033615038A84829!4027
Rose-Hulman Stuff/Analysis of Physiological Systems II/Physio II Exam 2 question.docx,12387,FALSE,5033615038A84829!4067
Rose-Hulman Stuff/Analysis of Physiological Systems II/Physio II Lab 1.docx,48672,FALSE,5033615038A84829!4066
Rose-Hulman Stuff/BE200/AC gain.cmbl,17245,FALSE,5033615038A84829!4124
Rose-Hulman Stuff/BE200/BE200 Final Exam Study Sheet.docx,15840,FALSE,5033615038A84829!4127
Rose-Hulman Stuff/BE200/BE200 Final Project Budget Table.docx,16737,FALSE,5033615038A84829!4126
Rose-Hulman Stuff/BE200/BE200 Final Project Prelab.docx,372476,FALSE,5033615038A84829!4130
Rose-Hulman Stuff/BE200/BE200 Final Project.docx,49402,FALSE,5033615038A84829!4125
Rose-Hulman Stuff/BE200/BE200 Lab 1.mw,26479,FALSE,5033615038A84829!4123
Rose-Hulman Stuff/BE200/BE200 Lab 2 Circuit 2.1OP,1427,FALSE,5033615038A84829!4122
Rose-Hulman Stuff/BE200/BE200 Lab 2 Circuit 2.als,818,FALSE,5033615038A84829!4121
Rose-Hulman Stuff/BE200/BE200 Lab 2 Circuit 2.cir,358,FALSE,5033615038A84829!4120
Rose-Hulman Stuff/BE200/BE200 Lab 2 Circuit 2.dat,602685,FALSE,5033615038A84829!4119
Rose-Hulman Stuff/BE200/BE200 Lab 2 Circuit 2.mif,93,FALSE,5033615038A84829!4118
Rose-Hulman Stuff/BE200/BE200 Lab 2 Circuit 2.MVL,305,FALSE,5033615038A84829!4117
Rose-Hulman Stuff/BE200/BE200 Lab 2 Circuit 2.net,672,FALSE,5033615038A84829!4116
Rose-Hulman Stuff/BE200/BE200 Lab 2 Circuit 2.out,14797,FALSE,5033615038A84829!4115
Rose-Hulman Stuff/BE200/BE200 Lab 2 Circuit 2.prb,742,FALSE,5033615038A84829!4114
Rose-Hulman Stuff/BE200/BE200 Lab 2 Circuit 2.sch,7778,FALSE,5033615038A84829!4113
Rose-Hulman Stuff/BE200/BE200 Lab 2.1OP,106,FALSE,5033615038A84829!4112
Rose-Hulman Stuff/BE200/BE200 Lab 2.als,221,FALSE,5033615038A84829!4111
Rose-Hulman Stuff/BE200/BE200 Lab 2.cir,328,FALSE,5033615038A84829!4110
Rose-Hulman Stuff/BE200/BE200 Lab 2.dat,345516,FALSE,5033615038A84829!4109
Rose-Hulman Stuff/BE200/BE200 Lab 2.net,227,FALSE,5033615038A84829!4107
Rose-Hulman Stuff/BE200/BE200 Lab 2.out,3049,FALSE,5033615038A84829!4106
Rose-Hulman Stuff/BE200/BE200 Lab 2.prb,1708,FALSE,5033615038A84829!4104
Rose-Hulman Stuff/BE200/BE200 Lab 2.sch,2677,FALSE,5033615038A84829!4103
Rose-Hulman Stuff/BE200/BE200 Lab 8 Run 1.docx,110072,FALSE,5033615038A84829!4108
Rose-Hulman Stuff/BE200/BE200 Lab Practical.xlsx,11612,FALSE,5033615038A84829!4105
Rose-Hulman Stuff/BE200/BE200 minilab 4.xlsx,11767,FALSE,5033615038A84829!4102
Rose-Hulman Stuff/BE200/BE200 Pspice DigClock.1OP,103,FALSE,5033615038A84829!4101
Rose-Hulman Stuff/BE200/BE200 Pspice DigClock.als,700,FALSE,5033615038A84829!4100
Rose-Hulman Stuff/BE200/BE200 Pspice DigClock.cir,359,FALSE,5033615038A84829!4099
Rose-Hulman Stuff/BE200/BE200 Pspice DigClock.dat,11929,FALSE,5033615038A84829!4098
Rose-Hulman Stuff/BE200/BE200 Pspice DigClock.mif,922,FALSE,5033615038A84829!4097
Rose-Hulman Stuff/BE200/BE200 Pspice DigClock.MVL,305,FALSE,5033615038A84829!4096
Rose-Hulman Stuff/BE200/BE200 Pspice DigClock.net,1043,FALSE,5033615038A84829!4095
Rose-Hulman Stuff/BE200/BE200 Pspice DigClock.out,4749,FALSE,5033615038A84829!4093
Rose-Hulman Stuff/BE200/BE200 Pspice DigClock.prb,823,FALSE,5033615038A84829!4092
Rose-Hulman Stuff/BE200/BE200 Pspice DigClock.sch,4829,FALSE,5033615038A84829!4091
Rose-Hulman Stuff/BE200/CountdownLED.c,2051,FALSE,5033615038A84829!4090
Rose-Hulman Stuff/BE200/CountdownLED.cof,31337,FALSE,5033615038A84829!4089
Rose-Hulman Stuff/BE200/CountdownLED.hex,1262,FALSE,5033615038A84829!4088
Rose-Hulman Stuff/BE200/CountdownLED.hxl,1207,FALSE,5033615038A84829!4087
Rose-Hulman Stuff/BE200/CountdownLED.lst,139919,FALSE,5033615038A84829!4086
Rose-Hulman Stuff/BE200/CountdownLED.map,29777,FALSE,5033615038A84829!4085
Rose-Hulman Stuff/BE200/CountdownLED.mcp,954,FALSE,5033615038A84829!4084
Rose-Hulman Stuff/BE200/CountdownLED.mcs,7785,FALSE,5033615038A84829!4083
Rose-Hulman Stuff/BE200/CountdownLED.mcw,26624,FALSE,5033615038A84829!4082
Rose-Hulman Stuff/BE200/CountdownLED.obj,12114,FALSE,5033615038A84829!4081
Rose-Hulman Stuff/BE200/CountdownLED.p1,81439,FALSE,5033615038A84829!4080
Rose-Hulman Stuff/BE200/CountdownLED.pre,20949,FALSE,5033615038A84829!4079
Rose-Hulman Stuff/BE200/CountdownLED.rlf,147199,FALSE,5033615038A84829!4078
Rose-Hulman Stuff/BE200/CountdownLED.sdb,17126,FALSE,5033615038A84829!4077
Rose-Hulman Stuff/BE200/CountdownLED.sym,13261,FALSE,5033615038A84829!4076
Rose-Hulman Stuff/BE200/Jason's sweet ass EKG reading.fig,45728,FALSE,5033615038A84829!4075
Rose-Hulman Stuff/BE200/Jason's sweet ass EKG reading2.fig,45728,FALSE,5033615038A84829!4074
Rose-Hulman Stuff/BE200/Lab3_ECG_w_AD620__week_3__4_.pdf,328719,FALSE,5033615038A84829!4073
Rose-Hulman Stuff/BE200/Microcontroller Final Project.docx,25377,FALSE,5033615038A84829!4071
Rose-Hulman Stuff/BE200/MPLAB_8.30.zip,94249258,FALSE,5033615038A84829!4094
Rose-Hulman Stuff/BE200/MPLAB_User_Guide_51519c.pdf,4335009,FALSE,5033615038A84829!4072
Rose-Hulman Stuff/BE200/PIC16F917_Data_Sheet.pdf,6171199,FALSE,5033615038A84829!4070
Rose-Hulman Stuff/BE200/PICDEM_board_user_s_guide.pdf,2121118,FALSE,5033615038A84829!4068
Rose-Hulman Stuff/BE200/SequentialLED.c,1659,FALSE,5033615038A84829!4060
Rose-Hulman Stuff/BE200/SequentialLED.cof,29934,FALSE,5033615038A84829!4059
Rose-Hulman Stuff/BE200/SequentialLED.hex,833,FALSE,5033615038A84829!4058
Rose-Hulman Stuff/BE200/SequentialLED.hxl,1055,FALSE,5033615038A84829!4056
Rose-Hulman Stuff/BE200/SequentialLED.lst,133197,FALSE,5033615038A84829!4054
Rose-Hulman Stuff/BE200/SequentialLED.map,29822,FALSE,5033615038A84829!4053
Rose-Hulman Stuff/BE200/SequentialLED.mcp,1095,FALSE,5033615038A84829!4052
Rose-Hulman Stuff/BE200/SequentialLED.mcs,7963,FALSE,5033615038A84829!4050
Rose-Hulman Stuff/BE200/SequentialLED.mcw,29184,FALSE,5033615038A84829!4048
Rose-Hulman Stuff/BE200/SequentialLED.obj,10545,FALSE,5033615038A84829!4047
Rose-Hulman Stuff/BE200/SequentialLED.p1,79807,FALSE,5033615038A84829!4045
Rose-Hulman Stuff/BE200/SequentialLED.pre,20657,FALSE,5033615038A84829!4044
Rose-Hulman Stuff/BE200/SequentialLED.rlf,137579,FALSE,5033615038A84829!4042
Rose-Hulman Stuff/BE200/SequentialLED.sdb,17127,FALSE,5033615038A84829!4041
Rose-Hulman Stuff/BE200/SequentialLED.sym,12968,FALSE,5033615038A84829!4038
Rose-Hulman Stuff/BE200/startup.as,3634,FALSE,5033615038A84829!4036
Rose-Hulman Stuff/BE200/startup.lst,8336,FALSE,5033615038A84829!4035
Rose-Hulman Stuff/BE200/startup.obj,3050,FALSE,5033615038A84829!4032
Rose-Hulman Stuff/BE200/startup.rlf,8730,FALSE,5033615038A84829!4031
Rose-Hulman Stuff/BE539/BE539 Answer Sheet.docx,24397,FALSE,5033615038A84829!4146
Rose-Hulman Stuff/BE539/BE539 Final Exam.docx,52401,FALSE,5033615038A84829!4145
Rose-Hulman Stuff/BE539/BE539 Final Graph.xlsx,12531,FALSE,5033615038A84829!4144
Rose-Hulman Stuff/BE539/BE539 HW 2.docx,20493,FALSE,5033615038A84829!4142
Rose-Hulman Stuff/BE539/BE539 HW1 Write Up.docx,42601,FALSE,5033615038A84829!4141
Rose-Hulman Stuff/BE539/BE539 HW2.xlsx,12807,FALSE,5033615038A84829!4140
Rose-Hulman Stuff/BE539/BE539 HW3.docx,318541,FALSE,5033615038A84829!4143
Rose-Hulman Stuff/BE539/BE539 HW4.docx,38360,FALSE,5033615038A84829!4139
Rose-Hulman Stuff/BE539/BE539 Midterm.docx,178895,FALSE,5033615038A84829!4138
Rose-Hulman Stuff/BE539/BE539 Midterm.mw,146826,FALSE,5033615038A84829!4133
Rose-Hulman Stuff/BE539/BE539 Midterm.xlsx,20830,FALSE,5033615038A84829!4136
Rose-Hulman Stuff/BE539/BE539_Polar_Plot_Excel.xls,174080,FALSE,5033615038A84829!4134
Rose-Hulman Stuff/BE539/BE539Final.cmbl,23019,FALSE,5033615038A84829!4132
Rose-Hulman Stuff/BE539/BE539HW3.xlsx,21148,FALSE,5033615038A84829!4135
Rose-Hulman Stuff/BE539/Hansen et al..pdf,601037,FALSE,5033615038A84829!4129
Rose-Hulman Stuff/BE539/OriginalBE539Excel.xls,34816,FALSE,5033615038A84829!4131
Rose-Hulman Stuff/BE539/OriginalBE539Excel_New.xls,35328,FALSE,5033615038A84829!4128
Rose-Hulman Stuff/BE597/BE597 Cell Count.xlsx,8546,FALSE,5033615038A84829!4182
Rose-Hulman Stuff/BE597/BE597 Class Cell Count.xlsx,11253,FALSE,5033615038A84829!4180
Rose-Hulman Stuff/BE597/BE597 IACUC approval application Jason gibbs.pdf,201259,FALSE,5033615038A84829!4181
Rose-Hulman Stuff/BE597/BE597 Informed Consent.docx,14250,FALSE,5033615038A84829!4178
Rose-Hulman Stuff/BE597/BE597 Project Description Jason Gibbs.pdf,149647,FALSE,5033615038A84829!4179
Rose-Hulman Stuff/BE597/BE597 Reflection Jason Gibbs.pdf,148893,FALSE,5033615038A84829!4177
Rose-Hulman Stuff/BE597/BE597 Statistics Solver Gibbs Version 2.xlsx,25236,FALSE,5033615038A84829!4176
Rose-Hulman Stuff/BE597/BE597 Statistics Solver.xlsx,14401,FALSE,5033615038A84829!4175
Rose-Hulman Stuff/BE597/BE597 Take Home Exam.doc,78336,FALSE,5033615038A84829!4173
Rose-Hulman Stuff/BE597/BE597_Lab1_Gibbs.doc,112640,FALSE,5033615038A84829!4171
Rose-Hulman Stuff/BE597/BE597_Lab1_Gibbs.pdf,210134,FALSE,5033615038A84829!4174
